market_type,assets_id,assets_short_cn_name,assets_full_cn_name,party_short_cn_name,party_short_en_name,party_full_cn_name,party_full_en_name,party_url,description,location,founding_time,listing_time,section_tags,stakeholders
美股,NTC.NYSE,纽文康涅狄格津贴收益市政基金,纽文康涅狄格津贴收益市政基金,,,,Nuveen Connecticut Quality Municipal Income Fund,http://www.nuveen.com/NTC,"Nuveen Connecticut Quality Municipal Income Fund is a diversified, closed-end management investment company. Its investment objective is current income exempt from both regular federal income taxes and Connecticut personal income taxes. Its secondary investment objective is the enhancement of portfolio value. The company was founded on May 5, 1993 and is headquartered in Chicago, IL.",333 West Wacker Drive  Chicago,,,债务,
美股,NTCT.NASDAQ,网侦系统,网侦系统,,,网侦系统公司,"NetScout Systems, Inc.",http://www.netscout.com,"NetScout Systems, Inc. engages in the provision of application and network performance management solutions. Its integrated hardware and software solutions are used by commercial enterprises, governmental agencies and telecommunication service providers. The company was founded by Anil K. Singhal and Narendra Popat in June 1984 and is headquartered in Westford, MA.",310 Littleton Road  Westford,1984-12-31,1999-08-12,计算机,
美股,NTES.NASDAQ,网易,网易,,,网易公司,"NetEase, Inc.",http://ir.netease.com,网易 (NASDAQ: NTES)是中国领先的互联网技术公司，在开发互联网应用、服务及其它技术方面，网易始终保持国内业界的领先地位。网易对中国互联网的发展具有强烈使命感，网易利用先进的互联网技术，加强人与人之间信息的交流和共享，实现“网聚人的力量”。1997年6月创立以来，凭借先进的技术和优质的服务，网易深受网民欢迎，曾两次被中国互联网络信息中心（CNNIC）评选为中国十佳网站之首。在开发互联网应用、服务及其它技术方面，网易始终保持业界领先地位，并在中国互联网行业内率先推出了包括中文全文检索、全中文大容量免费邮件系统、无限容量免费网络相册、免费电子贺卡站、网上虚拟社区、网上拍卖平台、24小时客户服务中心在内的业内领先产品或服务，还通过自主研发推出了一款率先取得白金地位的国产网络游戏。,北京市海淀区西北旺东路10号院 中关村软件园二期西区7号 网易(北京)公司,1999-07-06,2000-06-30,媒体内容,
美股,NTL.NYSE,北方电信,北方电信投资,,,,Nortel Inversora SA,http://www.nortelsa.com.ar,,,,,,
美股,NTRS.NASDAQ,北方信托,北方信托公司,,,北方信托公司,Northern Trust Corp.,http://www.northerntrust.com,北方信托公司（北方信托），1971年8月23日注册成立，是一家金融控股公司，提供基金管理，资产服务，资产管理，信托和银行解决方案，为企业，机构，家庭和个人提供服务。北方信托（Northern Trust）在北美，欧洲，中东和亚太地区的16个国际地区的办事处开展业务网络。,美国芝加哥South La Salle街50号,1971-12-31,,银行,
美股,NTWK.NASDAQ,奈特阳科技,奈特阳科技,,,纳索尔技术公司,"NetSol Technologies, Inc.",http://www.netsoltech.com,"NetSol Technologies, Inc. engages in the provision of information technology and enterprise software solutions. It also engages in licensing, customization, enhancement and maintenance of financial applications under the brand name NFS and NFS Ascent. The company was founded by Najeeb Ullah Ghauri, Salim Ghauri Ullah, and Naeem Ullah Ghauri on March 18, 1997 and is headquartered in Calabasas, CA.",23975 Park Sorrento Suite 250 Calabasas,1997-03-18,1998-09-24,软件,
美股,NTX.NYSE,德克萨斯纽文基金,德克萨斯纽文基金,,,,Nuveen Texas Quality Municipal Income Fund,http://www.nuveen.com/cef/Product/Overview.aspx?FundCode=NTX,"Nuveen Texas Quality Municipal Income Fund is a closed-end investment fund. Its objective is to provide current income exempt from regular federal income tax and to enhance portfolio value. Nuveen Texas Quality Municipal Income Fund was founded on October 17, 1991 and is headquartered in Chicago, IL.",333 West Wacker Drive  Chicago,,,债务,
美股,NTZ.NYSE,纳图兹家具,纳图兹家具,,,纳图兹家具股份公司,Natuzzi SpA,http://www.natuzzi.com,"Natuzzi SpA engages in the design, production and marketing of contemporary and traditional leather and fabric upholstered furniture. Its products include sofas, armchairs, home furniture, and home accessories. The company categorized into the following product lines: Natuzzi Brand and Softaly/Private Label. The Natuzzi Brand engages in the design, manufacture and marketing of contemporary traditional leather and fabric upholstered furniture. It offers a wide range of upholstered furniture for sale, manufactured in production facilities located in Italy and abroad. The Softaly/Private Label manufactures sofas for the mass market occasionally sold under the Softaly brand. The company was founded by Pasquale Natuzzi in 1959 and is headquartered in Santeramo in Colle, Italy.","Via Iazzitiello, 47  Santeramo in Colle",1959-12-31,1993-05-13,家具家饰,
美股,NUAN.NASDAQ,微妙通讯,微妙通讯公司,,,纽昂斯通讯公司,"Nuance Communications, Inc.",http://www.nuance.com,"Nuance Communications, Inc. is the pioneer in conversational AI innovations that bring intelligence to everyday work and life. It delivers solutions that understand, analyze and respond to people, amplifying human intelligence to increase productivity and security. The firm operates through the following segments: Healthcare, Enterprise, Automotive, and Other. The Healthcare segment improves clinical documentation, improve quality of care, minimize physician burnout, integrate quality measures and aid reimbursement. The Enterprise segment engages in multi-channel access to customer service from the businesses they interact with is driving demand for AI-powered omni-channel engagement solutions. The Automotive segment provides embedded and cloud-based automotive solutions. The other segment includes SRS and Devices businesses The company was founded in March 1992 and is headquartered in Burlington, MA.",1 Wayside Road  Burlington,1992-12-31,1995-12-11,软件,
美股,NUE.NYSE,纽柯钢铁,纽柯钢铁,,,纽柯钢铁公司,Nucor Corp.,http://www.nucor.com,纽柯钢铁公司及其附属公司于1958年3月28日注册成立，生产钢及钢产品。该公司还生产用于本公司钢厂的直接还原铁（DRI）。本公司经营分为三个部分：钢铁厂、钢铁产品和原材料。本公司通过戴维·J·约瑟夫公司及其附属公司（DJJ）加工黑色金属和有色金属，经营黑色金属和有色金属、生铁、热压块铁（HBI）和DRI。该公司的运营部门包括几个国际交易公司，它们买卖本公司及其他公司制造的钢铁及钢铁产品。纽柯钢铁公司是北美的回收者，利用废钢作为主要原材料生产钢铁及钢铁产品。2012年，公司回收了约1920万吨废钢。2012年5月，安赛乐米塔尔公司宣布将其北美自由贸易协定（NAFTA），即天际线钢和Astralloy（天际线钢）的钢基础分销业务卖给纽柯钢铁公司。本次交易包括安赛乐米塔尔在北美自由贸易协定国家和加勒比国家的天际线钢业务的100％股份。2012年6月，本公司收购了天际线钢有限责任公司及其附属公司。本公司于2012年8月完成将纽柯线材产品宾夕法尼亚州设备（位于宾夕法尼亚州新塞勒姆）的资产出售给丝网公司的附属公司。近年来，纽柯钢铁公司已采用多管齐下的增长战略来利用各种增长机会。增长战略的5个方面是：优化和不断改进其现有业务，执行其原​​材料战略，通过开发新建项目来利用新技术和市场机会促增长，收购其他公司来加强纽柯钢铁公司作为北美钢及钢产品的多元化生产商的地位，强化战略合作伙伴关系和新技术的利用寻求国际化发展。,1915 Rexford Road CHARLOTTE  NC  28211,1940-12-31,1972-07-12,钢铁,
美股,NUM.NYSE,纽文密西根基金,纽文密西根基金,,,,Nuveen Michigan Quality Municipal Income Fund,http://www.nuveen.com/CEF/Product/Overview.aspx?FundCode=NUM&refsrc=vu_nuveen.com/num,"Nuveen Michigan Quality Municipal Income Fund is a closed-end investment fund. The fund objective is to provide current income exempt from both regular federal and designated state income taxes by investing primarily in a portfolio of municipal obligations issued by state and local government authorities within a single state or certain U.S. territories. The company was founded on July 25, 1991 and is headquartered in Chicago, IL.",333 West Wacker Drive  Chicago,,,债务,
美股,NUO.NYSE,纽文俄亥俄基金,纽文俄亥俄基金,,,,Nuveen Ohio Quality Municipal Income Fund,http://www.nuveen.com/CEF/Product/Overview.aspx?FundCode=NUO,"Nuveen Ohio Quality Municipal Income Fund is a closed-end investment fund. Its investment objective is current income exempt from both regular federal and designated state income taxes by investing primarily in a portfolio of municipal obligations issued by state and local government authorities within a single state or certain U.S. territories. The company was founded on October 17, 1991 and is headquartered in Chicago, IL.",333 West Wacker Drive  Chicago,,,债务,
美股,NUS.NYSE,如新,如新集团,,,美国如新集团,"Nu Skin Enterprises, Inc.",http://www.nuskin.com,如新集团自1984年于美国犹他州普罗沃市成立，至今成为全球最大且发展最迅速的直销公司之一， 业务遍及亚洲、美洲、欧洲、非洲及太平洋地区近50个市场，活跃销售人员超过80万人。如新集团拥有两大品牌产品线：Nu Skin 如新个人保养品及Pharmanex华茂营养补充品，提供消费者最先进和高品质的产品，赋予销售人员在分享优质产品的同时，开创无限宽广的事业的机会。如新中国更是第一批获发中国直销经营许可证的直销公司之一。,75 West Center Street  Provo,1984-12-31,1996-11-21,个人用品,
美股,NUTR.NASDAQ,营养保健,营养保健国际,,,,Nutraceutical International Corp.,http://www.nutraceutical.com,,,,,生物技术和制药,
美股,NUV.NYSE,纽文市政价值基金,纽文市政价值基金,,,,"Nuveen Municipal Value Fund, Inc.",http://www.nuveen.com/CEF/Product/Overview.aspx?FundCode=NUV,"Nuveen Municipal Value Fund, Inc. is a closed-end diversified management investment fund. Its objective is current income exempt from federal income taxes and its secondary objective is the enhancement of portfolio value through selection of tax-exempt bonds and municipal market sectors. The company was founded on April 8, 1987 and is headquartered in Chicago, IL.",333 West Wacker Drive  Chicago,,,股权,
