title,abstract,market_type,media_source,url,publish_time,section_tags,event_tags,assets_id,sentiment,attention
富森美高管减持,8月7日富森美发布《关于监事、高级管理人员股份减持计划的预披露公告》称，因个人资金需求，公司监事会主席程良，董事会秘书、副总经理张凤术计划分别减持公司股份不超过2.5万股和4.25万股（减持股份比例不超过公司总股本的0.0033%和0.0056%）。减持时间为自8月7日15个交易日后至未来6个月内，减持方式为集中竞价。,A股,乐居财经,https://baijiahao.baidu.com/s?id=1674360916455480941&wfr=spider&for=pc,2020-08-07 18:07:00,家居,高管减持,002812.XSHE,-1,2
"违规减持套现89万 奇正藏药高管致歉：上交10%,恳请原谅",奇正藏药30日公告称，公司高级管理人员李军于2020年7月29日通过深交所集中竞价交易减持其持有的公司股份29200股，交易价格为30.61元，交易金额为893812元，占其总持有量的12.4947%，占公司总股本的0.0055%，减持后仍持有公司股份204500股，占公司总股本的0.0386%。,A股,每日经济新闻,https://baijiahao.baidu.com/s?id=1673722265822119047&wfr=spider&for=pc,2020-07-31 10:37:00,制药,高管减持,002287.XSHE,-1,2
注意！必创科技：公司董事、高管减持计划到期，累计减持约458万股,每经AI快讯，必创科技（SZ 300667，收盘价：21.4元）7月31日晚间发布公告称，公司股东何蕾、沈唯真共减持公司股份约458万股，减持股份占公司总股份为3.21%。本次减持后，股东何蕾持有约1738万股，占目前总股本比例为9.11%。股东沈唯真持有约42万股，占目前总股本比例为0.22%。本公告中股东合计减持股数及比例与股东减持前后持股情况表中有所差异的主要原因为：公司发行股份募集配套资金新增股份约545万股于2020年4月28日上市后，总股本由121605923变更约为1.27亿股，导致股东持股比例被动调整；公司2019年度利润分配于2020年7月8日实施完毕，以资本公积每10股转增5股，总股本变更约为1.91亿股，导致股东持股数相应调整,A股,每日经济新闻,https://baijiahao.baidu.com/s?id=1673722265822119047&wfr=spider&for=pc,2020-07-31 16:55:00,设备制造,高管减持,300667.XSHE,-1,2
广汽集团：减持期间届满，董事及高管实际减持74.9万股,36氪获悉，广汽集团发布公告，根据2019年12月18日披露的减持计划，公司董事及高管人员拟根据《上市公司股东及董事、监事、高级管理人员减持股份实施细则》的规定合计减持不超过116.82万股；截止本次减持期间届满，实际减持74.9万股，占公司总股本比例约为0.0073%。,A股,36氪,https://baijiahao.baidu.com/s?id=1672098785589453880&wfr=spider&for=pc,2020-07-13 18:54:00,汽车,高管减持,601238.XSHE,-1,2
武进不锈(603878.SH)：三名董事、高管减持期过半 尚未减持公司股份,格隆汇6月9日丨武进不锈(603878.SH)公布，截至2020年6月9日，公司董事兼副总经理周志斌、财务总监王锦蓉、副总经理吴方敏未减持公司股份。此次减持计划实施期限已过半，减持计划尚未实施完毕。,A股,封面新闻,https://baijiahao.baidu.com/s?id=1655240001303985334&wfr=spider&for=pc,2020-06-09 16:17:00,钢铁制造,高管减持,603878.XSHE,-1,2
漫步者股价三个月最高涨幅近300％ 高管疯狂减持套现,公告显示，本次权益变动的目的系因信息披露义务人个人资金需求。在本次权益变动前，信息披露义务人持有股份占公司总股本比例6.4530%，本次权益变动后，信息披露义务人持有公司股份占公司总股本比例4.999985%，减持之后，王晓红不再为公司持股5%以上的股东。值得注意的是，在1月6日-7日这两个交易日期间，王晓红合计减持861.274万股。,A股,封面新闻,https://www.baidu.com/s?tn=news&rtt=1&bsst=1&wd=%E9%AB%98%E7%AE%A1%E5%87%8F%E6%8C%81&cl=2&origin=ps&x_bfe_rqs=03E80&x_bfe_tjscore=0.591101&tngroupname=organic_news&newVideo=12&rsv_dl=news_b_pn&pn=50,2020-01-09 16:50:00,电子制造,高管减持,002351.XSHE,-1,2
永辉超市：高管李静拟减持不超过273225股，占总股本0.003%,36氪获悉，永辉超市公告称，高管李静拟减持不超过273225股，占公司总股本的0.003%。,A股,36氪,https://baijiahao.baidu.com/s?id=1664034401398099099&wfr=spider&for=pc,2020-04-15 18:33:00,百货行业,高管减持,601933.XSHE,-1,2
快看｜获蒙牛入股的妙可蓝多股价创新高，股东、高管忙减持,1月16日，妙可蓝多（600882.SH）收盘价19.75元/股，涨7.76%。自1月6日晚间妙可蓝多宣布获蒙牛入股以来，其股价便连续上涨至今，今日19.75元的收盘价更是创下新高。,A股,界面新闻,https://baijiahao.baidu.com/s?id=1655891671844801599&wfr=spider&for=pc,2020-01-16 21:27:00,食品综合,高管减持,600882.XSHE,-1,2
「红岸快报」至纯科技隐伏财务危机：股东高管纷纷减持 现金流持续流出,"11月4日，至纯科技发布高管减持公告，因自身资金需求，董事吴海华在减持公告发布之日起的20个交易日内，通过集中竞价、大宗交易方式减持其所持有的股份不超过200万股，即不超过公司目前股份总数的0.7725%。目前吴海华持有公司非限售流通股913万股,占公司总股本3.5263%。",A股,财联社,https://baijiahao.baidu.com/s?id=1649263093433238403&wfr=spider&for=pc,2019-11-04 17:29:00,信息技术服务,高管减持,603690.XSHE,-1,2
称拟投产口罩原料，新野纺织4涨停收关注函：高管会否减持,3月9日，新野纺织（002087.SZ）收到深交所关注函，原因系该公司“近期股价涨幅较大，分别于2020年3月3日、3月6日连续两次达到股价异常波动标准。”,A股,观察者网,https://baijiahao.baidu.com/s?id=1660658128238020068&wfr=spider&for=pc,2020-03-09 12:08:00,纺织,高管减持,002087.XSHE,-1,2
荃银高科：4名高管拟合计减持不超1.66%股份,证券时报e公司讯，荃银高科(300087)1月14日晚间公告，公司副董事长、总经理张琴、副总经理张从合、副总经理高胜从和副总经理朱全贵计划15个交易日后的6个月内减持合计不超683.61万股（占公司总股本剔除回购股份后股本的1.66%）。,A股,证券时报,https://baijiahao.baidu.com/s?id=1655701145044421505&wfr=spider&for=pc,2020-01-14 19:00:00,信息技术服务,高管减持,300087.XSHE,-1,2
红蜻蜓三位高管减持,11月26日，浙江红蜻蜓鞋业股份有限公司(简称“红蜻蜓”)发布公告披露，公司董事汪建斌、高管张少斌、董事会秘书薛霞拟减持不超过136.9万股股份，拟减持份额不超过公司总股本的0.24%。,A股,手机中国网,https://baijiahao.baidu.com/s?id=1651321208199605127&wfr=spider&for=pc,2019-11-27 10:43:00,鞋类,高管减持,603116.XSHE,-1,2
恒瑞医药股价新高 高管减持,证券时报e公司讯，恒瑞医药(600276)11月1日晚间公告，因个人资金需求，公司董事及高管周云曙、袁开红、孙杰平、刘笑含计划在2019年11月25日至2020年5月22日期间，以集中竞价交易方式减持合计不超66.48万股，占公司总股本的0.015%。二级市场上，恒瑞医药1日涨1.78%，报92.5元/股，收盘价创新高。,A股,证券时报,https://baijiahao.baidu.com/s?id=1648987229580945268&wfr=spider&for=pc,2019-11-01 16:26:00,制药,高管减持,600276.XSHE,-1,2
金字火腿刚宣布卖植物肉实控人及高管就减持，深交所发关注函,"10月22日晚间，金字火腿发布公告称，公司实际控制人施延军及其一致行动人施雄飚、薛长煌拟减持公司股份数量不超过 48,915,660 股，董事兼董事会秘书王启辉拟减持公司股份数量不超过 768,674 股，监事夏璠林拟减持公司股份数量不超过 410,000 股，上述拟减持股份数量合计占公司总股本比例的 5.12%，5人减持理由皆为“自身资金需求”。",A股,澎湃新闻,https://baijiahao.baidu.com/s?id=1648152361652443492&wfr=spider&for=pc,2019-10-23 11:13:00,食品,高管减持,002515.XSHE,-1,2
红日药业减持因家属误操作,据公告披露，高国伟和其家属两人开户在同一个证券公司，证券账户相差一个数字，2020年6月3日其家属在未通知其本人的情况下误进入其证券账户，使用证券交易系统以集中竞价方式减持红日药业股份10万股，交易均价为5.5元/股，减持成交金额为55万元。高国伟本次减持红日药业股份的数量占其所持公司股份的2.3585%，占公司股本总额的0.0033%。,A股,中新经纬,https://baijiahao.baidu.com/s?id=1668562604491680566&wfr=spider&for=pc,2020-06-04 17:59:00,制药,高管减持,300026.XSHE,-1,2
华兰生物：高管拟集体减持，股价涨幅大还是另有原因？,根据公告，多位高管拟在公告披露之日起15个交易日后的6个月内，以集中竞价或大宗交易的方式合计减持不超过220.4万股，占公司总股本的0.1571%。,A股,面包财经,https://baijiahao.baidu.com/s?id=1644917132225471087&wfr=spider&for=pc,2019-09-18 7:00:00,制药,高管减持,002007.XSHE,-1,2
毛利率收缩销售费用攀升 “疫苗大王”华兰生物高管拟集体减持,近年来，随着我国推动药品生产工艺升级，血液制品企业间兼并、整合加速，血液制品行业的集中度加强，形成多强并立的局面。作为我国血液制品、疫苗行业研发、生产、销售的龙头企业，华兰生物工程股份有限公司（下称“华兰生物”，002007.SZ）近年来营收增长趋缓、毛利率下滑、主营业务收入单一、销售费用大幅增长、多位高管拟集体减持或为这个龙头企业带来诸多隐忧。,A股,华夏时报,https://baijiahao.baidu.com/s?id=1645148184490763855&wfr=spider&for=pc,2019-09-19 22:59:00,制药,高管减持,002007.XSHE,-1,2
海天味业高管减持套现忙，近一年内减持多达30余次,8月15日晚，海天味业披露了高管股份减持进展：5月17日至6月10日期间，5位股东因个人资金需求共减持股份73.83万股，套现约7598万元。,A股,新京报,https://baijiahao.baidu.com/s?id=1641989623273710673&wfr=spider&for=pc,2019-08-16 10:40:00,食品,高管减持,603288.XSHE,-1,2
深交所对常山药业启动处分程序：披露重大消息两天内高管减持,深圳证券交易所披露的监管动态显示，已对河北常山生化药业股份有限公司（常山药业，300255）及相关当事人启动违规处分程序。,A股,澎湃新闻,https://baijiahao.baidu.com/s?id=1600804749951826139&wfr=spider&for=pc,2018-05-18 20:26:00,制药,高管减持,300255.XSHE,-1,2
「红岸预警」暴风集团出事前夜：高管火速减持，公司应付账款近15亿,7月28日晚上，暴风集团发布公告称，公司实际控制人冯鑫因涉嫌犯罪被公安机关采取强制措施，相关事项尚待公安机关进一步调查。截至目前，公司经营情况正常。公司管理层将加强管理，确保公司的稳定和业务正常进行。同时，公司将制定相应工作管理办法及应急预案，最大限度保障公司各项经营活动平稳运行。,A股,财联社,https://baijiahao.baidu.com/s?id=1640307508865647127&wfr=spider&for=pc,2019-07-28 21:05:00,信息技术服务,高管减持,300431.XSHE,-1,2
恒瑞医药一年三次被高管减持 “大白马”到底怎么了？,"2019年7月18日晚间，恒瑞医药（600276.SH）发布了董监高减持股份的进展公告。公告中称，截至2019年7月18日，本次减持计划实施期限时间已过半，公司董事及高级管理人员蒋新华、周云曙、蒋素梅、李克俭等13人以集中竞价交易方式累计减持公司股份2114344 股,占公司总股本的 0.0478%。",A股,GPLP,https://baijiahao.baidu.com/s?id=1639728633691393049&wfr=spider&for=pc,2019-07-22 11:44:00,制药,高管减持,600276.XSHE,-1,2
吉利高管集体减持,4月吉利汽车（港股代码：00175）迎来高管密集减持。记者从吉利方面获悉的回应为：期权到期集体行权。,A股,观察者网,https://baijiahao.baidu.com/s?id=1631936723900913788&wfr=spider&for=pc,2019-04-27 11:35:00,汽车,高管减持,00175.XSHG,-1,2
三全食品高管集体减持,5月31日，三全食品股份有限公司（简称“三全食品”，002216.SZ）董事会发公告称，三全食品两位副总经理许江营、朱文丽决定拟近期对其所持部分三全食品股份进行减持套现。,A股,华夏时报,https://baijiahao.baidu.com/s?id=1602696589276794616&wfr=spider&for=pc,2018-06-08 16:52:00,食品,高管减持,002216.XSHE,-1,2
